year,fips,mean_une,qt_bartik_sa,statecode,date,constant,infl_reg,rp,u_sum_10,rp_sum_10,u_sum_20,rp_sum_20,u_sum_30,rp_sum_30,u_sum_40,rp_sum_40,u_sum_20_90,rp_sum_20_90,u_sum_20_95,rp_sum_20_95,infl_reg_sign,infl_reg_time_agg,d20_qt_bartik_sa,L4_d20_qt_bartik_sa,L4_rp,L4_mean_une,u_sum_var
1995,36,6.1999998,275.25162,New York,1995q1,1,2.8260355,113.76505,66.393318,1195.9087,112.66709,2180.6672,152.25868,3078.8152,194.23439,3903.6768,54.692574,1018.7452,79.538536,1510.2295,-2.8260355,-.70650887,-.60406494,-1.1503601,112.98659,7.5666666,194.23439
1995,36,6.3333335,275.2074,New York,1995q2,1,3.556814,114.12856,66.378357,1196.6727,111.30489,2182.0027,152.07088,3081.7969,193.21172,3907.2114,54.439896,1019.5392,78.847488,1511.2601,-3.556814,-.88920349,-.58520508,-.99603271,113.18385,7.1333332,193.21172
1995,36,6.4000001,275.15854,New York,1995q3,1,3.1130784,114.2295,65.987404,1197.4922,109.73975,2183.1714,151.86977,3084.7273,192.13322,3910.7058,54.002872,1020.0452,77.955826,1512.0444,-3.1130784,-.77826959,-.59161377,-.84463501,113.42516,6.7333331,192.13322
1995,36,6.3333335,275.16617,New York,1995q4,1,3.3135335,114.19797,65.253822,1198.2332,107.90057,2184.1074,151.64856,3087.9795,190.93185,3914.4287,53.41486,1020.4741,76.863411,1512.7007,-3.3135335,-.82838339,-.40539551,-.66473389,113.29655,6.3333335,190.93185
1996,36,6.3000002,275.21613,New York,1996q1,1,3.1591642,114.33479,64.489754,1199.1534,106.02839,2185.3328,151.59113,3091.2747,189.62964,3918.0386,52.823425,1021.0226,75.747826,1513.5339,-3.1591642,-.78979105,.033203125,-.60406494,113.76505,6.1999998,189.62964
1996,36,6.3333335,275.16074,New York,1996q2,1,1.9198759,114.16991,63.691338,1199.6755,104.36179,2186.3877,151.4928,3094.0471,188.30331,3921.499,52.231689,1021.4735,74.692261,1514.2474,-1.9198759,-.47996897,.16687012,-.58520508,114.12856,6.3333335,188.30331
1996,36,6.1333332,275.11057,New York,1996q3,1,2.6256161,114.54841,62.730598,1200.6295,103.13544,2188.2246,151.2858,3097.0906,186.81841,3925.5159,51.610104,1022.2473,73.761154,1515.4371,-2.6256161,-.65640402,.10769653,-.59161377,114.2295,6.4000001,186.81841
1996,36,6.2666669,275.17227,New York,1996q4,1,2.7170765,114.24442,61.962177,1201.0757,102.72578,2189.7268,151.0322,3099.6101,185.38675,3929.1846,51.234898,1022.691,73.266396,1516.3037,-2.7170765,-.67926913,.2081604,-.40539551,114.19797,6.3333335,185.38675
1997,36,6.5333333,275.25372,New York,1997q1,1,2.3629456,114.35102,60.96088,1202.083,102.50448,2191.9355,150.3455,3102.6379,183.82828,3933.2449,50.718475,1023.579,72.74865,1517.7041,-2.3629456,-.59073639,.49594116,.033203125,114.33479,6.3000002,183.82828
1997,36,6.5666666,275.2843,New York,1997q2,1,2.1421192,114.34426,59.408794,1202.7721,102.01157,2193.9836,149.16057,3105.4321,182.09618,3937.3408,49.848381,1024.4357,71.922943,1519.033,-2.1421192,-.53552979,.54794312,.16687012,114.16991,6.3333335,182.09618
1997,36,6.4000001,275.28543,New York,1997q3,1,1.6207004,114.65219,57.566189,1203.5266,101.3437,2196.6335,147.7574,3108.7061,180.46901,3941.7681,48.824303,1025.4807,70.958939,1520.6909,-1.6207004,-.40517509,.56570435,.10769653,114.54841,6.1333332,180.46901
1997,36,6.1666665,275.34204,New York,1997q4,1,1.7207083,114.55144,55.843182,1204.0577,100.91923,2198.9849,146.40981,3111.6685,179.06068,3945.8708,47.883789,1026.2976,70.155495,1522.1055,-1.7207083,-.43017706,.65948486,.2081604,114.24442,6.2666669,179.06068
1998,36,5.9000001,275.50098,New York,1998q1,1,1.8031851,115.01037,54.278156,1204.9027,100.86247,2201.7776,145.38287,3115.0845,177.94064,3950.2583,47.118282,1027.364,69.615128,1523.8394,-1.8031851,-.45079628,.75820923,.49594116,114.35102,6.5333333,177.94064
1998,36,5.5999999,275.41586,New York,1998q2,1,2.0187614,115.027,52.755672,1205.1349,101.12902,2204.5715,144.56563,3118.3994,177.25706,3953.9773,46.572132,1028.104,69.350914,1525.3724,-2.0187614,-.50469035,.69207764,.54794312,114.34426,6.5666666,177.25706
1998,36,5.5,275.26788,New York,1998q3,1,1.772029,115.18195,51.430397,1205.6271,101.81036,2207.3521,143.87057,3121.5266,177.13722,3957.678,46.314838,1028.9041,69.436378,1526.958,-1.772029,-.44300726,.53890991,.56570435,114.65219,6.4000001,177.13722
1998,36,5.4333334,275.18542,New York,1998q4,1,1.2146884,114.88398,50.403767,1205.9188,102.51779,2209.5427,143.2202,3124.479,177.67465,3961.2329,46.127914,1029.5521,69.595764,1528.2614,-1.2146884,-.30367211,.43765259,.65948486,114.55144,6.1666665,177.67465
1999,36,5.3000002,275.0946,New York,1999q1,1,1.191583,115.17165,49.976734,1207.1825,103.21792,2212.1401,142.50729,3128.1531,179.06529,3965.7427,45.982136,1030.6156,69.797852,1529.984,-1.191583,-.29789576,.27545166,.75820923,115.01037,5.9000001,179.06529
1999,36,5.3000002,274.9292,New York,1999q2,1,1.4624914,115.02229,50.373432,1208.2009,103.78718,2214.2839,141.77394,3131.5671,181.13988,3969.8311,45.927776,1031.4498,70.031448,1531.4111,-1.4624914,-.36562285,.0033874512,.69207764,115.027,5.5999999,181.13988
1999,36,5.1999998,274.84033,New York,1999q3,1,1.9572881,115.29812,51.135891,1209.8053,104.03502,2216.7939,141.05785,3135.2192,183.4807,3974.3162,45.818748,1032.5713,70.133942,1533.1556,-1.9572881,-.48932204,-.22006226,.53890991,115.18195,5.5,183.4807
1999,36,4.9000001,274.83521,New York,1999q4,1,2.6057553,115.05424,52.007057,1211.0642,104.14098,2218.8779,140.55881,3138.7419,186.03534,3978.5325,45.772251,1033.4852,70.23954,1534.626,-2.6057553,-.65143883,-.32815552,.43765259,114.88398,5.4333334,186.03534
2000,36,4.6333332,274.87094,New York,2000q1,1,2.7302365,115.1112,53.039326,1213.2167,104.36023,2221.72,140.53033,3142.8594,188.82965,3983.1826,46.025539,1034.8446,70.582848,1536.6453,-2.7302365,-.68255913,-.38067627,.27545166,115.17165,5.3000002,188.82965
2000,36,4.5999999,274.77716,New York,2000q2,1,3.391654,115.19968,54.441814,1215.3179,104.74197,2224.4971,140.84492,3146.8975,191.81007,3987.8831,46.58707,1036.2863,71.177116,1538.6954,-3.391654,-.8479135,-.43023682,.0033874512,115.02229,5.3000002,191.81007
2000,36,4.5333333,274.642,New York,2000q3,1,3.6168902,115.42831,56.042877,1217.7,105.27031,2227.5686,141.27032,3151.0432,194.78735,3992.7456,47.26424,1037.8428,71.885559,1540.9161,-3.6168902,-.90422255,-.51654053,-.22006226,115.29812,5.1999998,194.78735
2000,36,4.3000002,274.55557,New York,2000q4,1,3.402992,115.25394,57.787739,1220.3582,105.81679,2230.8025,141.9646,3154.7239,197.81741,3997.2734,48.082611,1039.3719,72.677544,1543.1719,-3.402992,-.850748,-.6105957,-.32815552,115.05424,4.9000001,197.81741
2001,36,4.1999998,274.36407,New York,2001q1,1,3.7788196,115.5575,59.906502,1223.1921,106.41364,2234.0203,143.19748,3158.5762,200.9577,4001.8716,49.222801,1041.2318,73.67321,1545.6313,-3.7788196,-.94470489,-.85205078,-.38067627,115.1112,4.6333332,200.9577
2001,36,4.4333334,273.84924,New York,2001q2,1,3.4298053,115.50312,62.05724,1225.2374,107.06299,2236.9077,145.16023,3162.1292,204.18611,4006.1685,50.592693,1042.9523,74.802628,1547.8759,-3.4298053,-.85745132,-1.3114929,-.43023682,115.19968,4.5999999,204.18611
2001,36,5.0333333,273.3298,New York,2001q3,1,3.2838926,116.24199,63.903576,1227.451,107.34691,2240.3113,147.7701,3166.4568,207.32297,4010.8167,51.835281,1044.9888,75.686134,1550.4851,-3.2838926,-.82097316,-1.7807617,-.51654053,115.42831,4.5333333,207.32297
2001,36,5.8000002,272.81128,New York,2001q4,1,2.3447535,116.27797,64.861038,1228.7312,106.86403,2242.9963,150.39203,3169.8879,209.9969,4014.6924,52.524956,1046.4291,75.912842,1552.4513,-2.3447535,-.58618838,-2.3609924,-.6105957,115.25394,4.3000002,209.9969
2002,36,6.1999998,272.36508,New York,2002q1,1,1.8572413,116.74746,64.692009,1230.2026,105.62916,2245.7302,152.53728,3173.5427,212.03497,4018.4595,52.443439,1047.9987,75.356438,1554.5087,-1.8572413,-.46431032,-2.8886414,-.85205078,115.5575,4.1999998,212.03497
2002,36,6.1999998,272.08267,New York,2002q2,1,2.3444247,116.65592,63.845921,1231.0231,104.11408,2248.1418,154.39876,3176.7207,213.73415,4022.0754,51.928696,1049.2391,74.409439,1556.234,-2.3444247,-.58610618,-3.2016296,-1.3114929,115.50312,4.4333334,213.73415
2002,36,6.0333333,271.8428,New York,2002q3,1,3.0860877,117.35727,62.780254,1232.4869,102.77453,2251.0159,156.1804,3180.1841,215.27211,4026.0498,51.38512,1050.7705,73.496231,1558.2985,-3.0860877,-.77152193,-3.442627,-1.7807617,116.24199,5.0333333,215.27211
2002,36,6.1333332,271.60037,New York,2002q4,1,4.3703136,117.34026,61.751591,1233.2173,101.6716,2253.1406,158.02513,3183.0415,216.81558,4029.3306,50.978493,1051.6825,72.746269,1559.7026,-4.3703136,-1.0925784,-3.7416687,-2.3609924,116.27797,5.8000002,216.81558
2003,36,6.3000002,271.33319,New York,2003q1,1,5.3227258,117.72624,60.732117,1234.3654,100.53831,2255.4766,159.71355,3186.1699,218.09526,4032.8835,50.427738,1052.7404,71.887405,1561.274,-5.3227258,-1.3306814,-4.1677856,-2.8886414,116.74746,6.1999998,218.09526
2003,36,6.3666668,270.95834,New York,2003q2,1,5.3401451,118.26015,59.473701,1235.5359,99.443329,2257.1406,161.20129,3188.7712,219.06337,4036.5491,49.663025,1053.4415,70.903511,1562.3882,-5.3401451,-1.3350363,-4.4575195,-3.2016296,116.65592,6.1999998,219.06337
2003,36,6.5,270.65018,New York,2003q3,1,4.198874,118.2302,57.924213,1235.9308,98.597107,2258.2371,162.46417,3190.6917,219.90704,4039.9185,48.787884,1053.6205,69.94104,1562.979,-4.198874,-1.0497185,-4.6177063,-3.442627,117.35727,6.0333333,219.90704
2003,36,6.4000001,270.53824,New York,2003q4,1,2.9056132,117.66567,56.164101,1236.2969,98.289253,2259.3398,163.5558,3192.6177,220.35699,4043.4216,47.768684,1053.8478,69.086304,1563.6173,-2.9056132,-.7264033,-4.6471863,-3.7416687,117.34026,6.1333332,220.35699
2004,36,6.3000002,270.54108,New York,2004q1,1,2.1235487,117.76787,54.336483,1237.7152,99.033508,2261.7795,164.88272,3195.4116,220.66714,4047.9348,46.889187,1054.8394,68.710068,1565.2142,-2.1235487,-.53088719,-4.5535278,-4.1677856,117.72624,6.3000002,220.66714
2004,36,5.9666667,270.49246,New York,2004q2,1,1.6777433,117.53651,52.410545,1239.0375,100.54064,2263.9263,166.44739,3198.0493,220.85851,4052.3586,46.120331,1055.796,68.706093,1566.694,-1.6777433,-.41943583,-4.4367371,-4.4575195,118.26015,6.3666668,220.85851
2004,36,5.5666666,270.44629,New York,2004q3,1,1.6732334,117.77375,50.831993,1240.6707,102.69959,2266.5781,168.48782,3200.8262,221.1432,4057.145,45.681019,1057.1531,69.184227,1568.6044,-1.6732334,-.41830835,-4.394043,-4.6177063,118.2302,6.5,221.1432
2004,36,5.2666669,270.38916,New York,2004q4,1,2.6602559,117.56191,49.792278,1242.2179,105.39343,2268.9729,171.0022,3203.7051,221.67868,4061.8765,45.65353,1058.3909,70.156372,1570.3462,-2.6602559,-.66506398,-4.4460449,-4.6471863,117.66567,6.4000001,221.67868
2005,36,5.0333333,270.37784,New York,2005q1,1,3.4157872,118.16193,49.256107,1244.3772,108.30846,2271.7837,173.64778,3207.0801,222.38885,4067.5059,45.940109,1060.0277,71.44767,1572.4808,-3.4157872,-.85394681,-4.493103,-4.5535278,117.76787,6.3000002,222.38885
2005,36,4.9000001,270.26501,New York,2005q2,1,3.4979639,118.11773,49.040646,1245.8749,111.35229,2274.0918,176.35849,3209.8574,223.16347,4072.835,46.49754,1061.1913,72.992821,1574.1287,-3.4979639,-.87449098,-4.512146,-4.4367371,117.53651,5.9666667,223.16347
2005,36,5.0333333,270.1821,New York,2005q3,1,4.2360673,118.55286,49.048122,1247.6235,114.47978,2276.7166,179.03403,3212.9509,223.8799,4078.6472,47.25288,1062.5698,74.723785,1576.0193,-4.2360673,-1.0590168,-4.4598999,-4.394043,117.77375,5.5666666,223.8799
2005,36,4.9666667,270.14838,New York,2005q4,1,5.9932213,118.99571,49.16217,1248.6122,117.44965,2278.7412,181.42932,3216.1521,224.35738,4084.3271,47.935905,1063.5907,76.381607,1577.4694,-5.9932213,-1.4983053,-4.407196,-4.4460449,117.56191,5.2666669,224.35738
2006,36,4.7333331,270.21225,New York,2006q1,1,3.8658142,118.72107,49.706467,1249.1133,120.32603,2280.1536,183.84218,3219.1665,224.86247,4089.9814,48.740532,1064.205,78.11319,1578.4482,-3.8658142,-.96645355,-4.151825,-4.493103,118.16193,5.0333333,224.86247
2006,36,4.6666665,270.09747,New York,2006q2,1,3.5325041,118.65169,51.245594,1249.8586,123.4126,2281.8093,186.21921,3222.5667,225.58601,4096.1416,49.885708,1065.1855,80.157646,1579.7463,-3.5325041,-.88312602,-3.75177,-4.512146,118.11773,4.9000001,225.58601
2006,36,4.5,270.01907,New York,2006q3,1,2.9376175,119.18049,53.922729,1251.5165,126.734,2283.8586,188.41635,3226.5168,226.4288,4102.5488,51.252472,1066.3978,82.439621,1581.3204,-2.9376175,-.73440439,-3.31073,-4.4598999,118.55286,5.0333333,226.4288
2006,36,4.3000002,269.91373,New York,2006q4,1,.32629541,119.17252,57.518757,1252.4204,130.39363,2285.3059,190.55748,3229.9387,227.42616,4108.6045,52.976536,1067.1442,85.076889,1582.3823,-.32629541,-.081573851,-2.8975525,-4.407196,118.99571,4.9666667,227.42616
2007,36,4.3333335,269.80435,New York,2007q1,1,1.7521559,119.24324,61.684742,1253.6171,134.42859,2286.6406,192.65109,3233.4961,228.34576,4114.8252,55.134651,1067.9623,88.123238,1583.4484,-1.7521559,-.43803898,-2.56073,-4.151825,118.72107,4.7333331,228.34576
2007,36,4.5,269.63132,New York,2007q2,1,3.0485859,119.39489,65.979713,1254.7062,138.52512,2288.2651,194.55948,3237.1685,229.21863,4121.4116,57.503624,1068.8444,91.318726,1584.6488,-3.0485859,-.76214647,-2.451355,-3.75177,118.65169,4.6666665,229.21863
2007,36,4.7333331,269.52203,New York,2007q3,1,2.6189263,119.81772,70.029129,1255.8491,142.2766,2290.0322,196.17093,3241.4287,230.19958,4127.9263,59.918209,1069.6973,94.411362,1585.8755,-2.6189263,-.65473157,-2.3207703,-3.31073,119.18049,4.5,230.19958
2007,36,4.8333335,269.41928,New York,2007q4,1,3.8268015,119.73222,73.73304,1256.6597,145.61218,2291.3611,197.36571,3245.5793,230.95477,4134.0278,62.309402,1070.1709,97.325554,1586.7089,-3.8268015,-.95670038,-2.1810913,-2.8975525,119.17252,4.3000002,230.95477
2008,36,4.9333334,269.40564,New York,2008q1,1,3.9416695,119.94382,77.282906,1257.84,148.66232,2293.0601,198.24963,3250.2844,,,64.822762,1070.8324,100.19227,1587.7942,-3.9416695,-.98541737,-1.9275513,-2.56073,119.24324,4.3333335,
2008,36,5.1999998,269.1488,New York,2008q2,1,3.6112344,119.56972,80.707336,1258.6116,151.4514,2295.1323,198.91815,3255.0969,,,67.475899,1071.4166,103.02097,1588.9642,-3.6112344,-.90280861,-1.8095398,-2.451355,119.39489,4.5,
2008,36,5.5999999,268.93137,New York,2008q3,1,4.5138569,119.51421,83.685966,1259.5636,153.9175,2297.8564,199.27475,3260.7402,,,70.115364,1072.5195,105.68198,1590.7002,-4.5138569,-1.1284642,-1.718811,-2.3207703,119.81772,4.7333331,
2008,36,6.4333334,268.46808,New York,2008q4,1,2.0827165,119.47202,86.230362,1260.5283,155.67734,2300.7495,199.20631,3266.6848,,,72.555054,1073.8191,107.91861,1592.6234,-2.0827165,-.52067912,-2.0701599,-2.1810913,119.73222,4.8333335,
2009,36,7.5999999,267.59091,New York,2009q1,1,1.9060414,120.39511,88.109428,1261.884,156.31328,2304.207,198.3447,3272.8599,,,74.295288,1075.3834,109.26431,1594.9088,-1.9060414,-.47651035,-2.9501648,-1.9275513,119.94382,4.9333334,
2009,36,8.3999996,266.64511,New York,2009q2,1,-.0052250028,120.13368,88.979752,1262.2238,155.50458,2306.7302,196.27129,3278.2957,,,74.892075,1076.0903,109.33327,1596.3258,.0052250028,.0013062507,-3.8473511,-1.8095398,119.56972,5.1999998,
2009,36,8.7666664,266.21368,New York,2009q3,1,.17865162,120.43832,89.201523,1262.6808,153.57971,2309.6445,193.04831,3284.1543,,,74.621689,1077.181,108.43231,1598.1373,-.17865162,-.044662904,-4.232605,-1.718811,119.51421,5.5999999,
2009,36,8.8999996,266.04599,New York,2009q4,1,2.8396709,120.38494,89.115448,1263.2195,151.07417,2312.448,189.39777,3290.1799,,,73.885506,1078.0793,107.01432,1599.797,-2.8396709,-.70991772,-4.3431702,-2.0701599,119.47202,6.4333334,
2010,36,8.7666664,265.97195,New York,2010q1,1,2.6259179,120.60176,88.652664,1264.1261,148.2451,2316.1113,185.87154,3296.3354,,,72.895065,1079.2529,105.30964,1601.9409,-2.6259179,-.65647948,-4.4058838,-2.9501648,120.39511,7.5999999,
2010,36,8.6000004,265.9906,New York,2010q2,1,4.1535387,120.6937,88.07872,1264.7914,145.30402,2319.8967,182.44438,3302.2783,,,71.910286,1080.3608,103.56003,1604.1028,-4.1535387,-1.0383847,-4.2744141,-3.8473511,120.13368,8.3999996,
2010,36,8.5,266.06085,New York,2010q3,1,2.9449203,120.99809,87.426147,1265.6692,142.25618,2324.0984,,,,,70.964783,1081.5597,101.78619,1606.4883,-2.9449203,-.73623008,-4.1212463,-4.232605,120.43832,8.7666664,
2010,36,8.4333334,266.07919,New York,2010q4,1,1.9380307,120.76906,86.656982,1266.8785,139.14224,2328.3381,,,,,70.005104,1082.5985,99.964523,1608.8113,-1.9380307,-.48450768,-4.0691833,-4.3431702,120.38494,8.8999996,
2011,36,8.1999998,266.18399,New York,2011q1,1,1.9065498,120.54234,85.856934,1268.6111,136.00969,2333.2979,,,,,69.004753,1084.0739,98.093239,1611.6935,-1.9065498,-.47663745,-4.0282593,-4.4058838,120.60176,8.7666664,
2011,36,8.1333332,266.21017,New York,2011q2,1,2.4877293,120.48352,84.922768,1270.6844,133.05392,2338.7458,,,,,68.148453,1085.9958,96.357162,1615.0575,-2.4877293,-.62193233,-3.8872986,-4.2744141,120.6937,8.6000004,
2011,36,8.3000002,266.31415,New York,2011q3,1,3.7932277,120.85817,83.714874,1273.3831,130.19017,2344.4492,,,,,67.27919,1088.2177,94.623756,1618.7224,-3.7932277,-.94830692,-3.7049255,-4.1212463,120.99809,8.5,
2011,36,8.4666662,266.31299,New York,2011q4,1,3.7562749,120.75057,82.024979,1275.6899,127.10186,2349.9761,,,,,66.12413,1090.2916,92.611748,1622.249,-3.7562749,-.93906873,-3.6007385,-4.0691833,120.76906,8.4333334,
2012,36,8.6333332,266.47195,New York,2012q1,1,3.086868,120.58442,79.818054,1278.241,123.45958,2355.783,,,,,64.602814,1092.7329,90.163063,1626.1249,-3.086868,-.77171701,-3.3323975,-4.0282593,120.54234,8.1999998,
2012,36,8.6999998,266.45743,New York,2012q2,1,2.6404331,121.00987,77.209473,1281.1702,119.5849,2362.2747,,,,,62.723259,1095.6979,87.398109,1630.5807,-2.6404331,-.66010827,-3.1738892,-3.8872986,120.48352,8.1333332,
2012,36,8.4333334,266.50531,New York,2012q3,1,1.1600429,121.35131,74.326317,1284.5599,115.93089,2368.4209,,,,,60.609417,1098.5223,84.560844,1634.8314,-1.1600429,-.29001072,-3.0167236,-3.7049255,120.85817,8.3000002,
2012,36,8.166667,266.47818,New York,2012q4,1,1.6046715,121.31612,71.442238,1287.9749,112.50935,2374.2217,,,,,58.556976,1101.2722,81.854958,1638.9189,-1.6046715,-.40116787,-2.9411011,-3.6007385,120.75057,8.4666662,
2013,36,7.9000001,266.55188,New York,2013q1,1,2.3615859,121.64679,68.527061,1291.9807,,,,,,,,,,,-2.3615859,-.59039646,-2.8537598,-3.3323975,120.58442,8.6333332,
2013,36,7.6666665,266.46289,New York,2013q2,1,2.6940563,122.34319,65.70108,1296.028,,,,,,,,,,,-2.6940563,-.67351407,-2.6859131,-3.1738892,121.00987,8.6999998,
2013,36,7.5666666,266.49796,New York,2013q3,1,3.5372906,122.65257,63.021938,1299.906,,,,,,,,,,,-3.5372906,-.88432264,-2.4334106,-3.0167236,121.35131,8.4333334,
2013,36,7.1666665,266.51556,New York,2013q4,1,3.1418152,122.75675,60.386608,1303.7413,,,,,,,,,,,-3.1418152,-.7854538,-1.9525146,-2.9411011,121.31612,8.166667,
2014,36,6.8000002,266.68494,New York,2014q1,1,4.425086,123.35938,58.188992,1307.6665,,,,,,,,,,,-4.425086,-1.1062715,-.90597534,-2.8537598,121.64679,7.9000001,
2014,36,6.4666667,266.62677,New York,2014q2,1,3.1201735,123.31444,56.309395,1311.1821,,,,,,,,,,,-3.1201735,-.78004336,-.018341064,-2.6859131,122.34319,7.6666665,
